Timestamp,Q_w,Q_x,Q_y,Q_z
2025-03-27 16:53:26.592,0.64,-1.12,0.92,1.7
2025-03-27 16:53:26.596,-1.31,-1.0,-1.84,-1.21
2025-03-27 16:53:26.599,-0.95,1.09,-0.24,1.27
2025-03-27 16:53:26.604,1.21,-0.45,0.24,0.78
2025-03-27 16:53:26.621,1.43,-0.78,0.07,-0.52
2025-03-27 16:53:26.624,-1.92,0.79,-0.22,-1.4
2025-03-27 16:53:26.638,0.67,1.02,-0.04,-1.35
2025-03-27 16:53:26.654,-1.28,1.36,1.7,1.34
2025-03-27 16:53:26.658,0.09,0.82,-0.17,-1.27
2025-03-27 16:53:26.671,0.16,-1.42,0.75,1.49
2025-03-27 16:53:26.674,-1.64,-0.46,-1.54,-1.96
2025-03-27 16:53:26.687,-0.27,0.41,0.27,-0.41
2025-03-27 16:53:26.705,-1.72,-0.53,-0.44,0.09
2025-03-27 16:53:26.708,1.62,1.07,-0.01,-0.45
2025-03-27 16:53:26.721,0.81,0.88,-1.68,-0.05
2025-03-27 16:53:26.724,0.92,0.02,-0.67,-0.41
2025-03-27 16:53:26.738,1.66,1.69,0.37,-1.7
2025-03-27 16:53:26.754,-1.82,-0.34,-1.32,-0.4
2025-03-27 16:53:26.757,-1.69,1.73,0.42,-0.59
2025-03-27 16:53:26.771,0.16,-0.9,-0.66,-0.02
2025-03-27 16:53:26.788,0.14,-1.6,-0.43,-1.05
2025-03-27 16:53:26.791,0.21,0.79,1.85,1.1
2025-03-27 16:53:26.794,-0.1,1.69,0.47,-0.93
2025-03-27 16:53:26.805,1.13,1.39,0.39,-0.23
2025-03-27 16:53:26.821,0.98,1.82,-0.42,1.38
2025-03-27 16:53:26.824,-0.89,-0.11,0.71,0.3
2025-03-27 16:53:26.838,-0.82,0.16,0.86,0.92
2025-03-27 16:53:26.854,1.29,1.93,0.51,1.9
2025-03-27 16:53:26.858,1.08,1.31,-0.57,-1.3
2025-03-27 16:53:26.871,1.68,-1.21,1.73,1.52
2025-03-27 16:53:26.887,0.15,-1.69,0.78,1.72
2025-03-27 16:53:26.891,-1.77,1.91,1.51,1.62
2025-03-27 16:53:26.904,1.03,0.9,-1.55,0.25
2025-03-27 16:53:26.907,1.95,0.07,1.72,1.63
2025-03-27 16:53:26.921,1.73,-1.45,1.99,1.88
2025-03-27 16:53:26.937,-0.18,-0.02,-1.21,-0.24
2025-03-27 16:53:26.941,-0.7,1.73,-1.36,0.42
2025-03-27 16:53:26.954,1.34,-0.79,-0.47,-1.32
2025-03-27 16:53:26.957,1.23,-0.76,-1.27,0.37
2025-03-27 16:53:26.971,1.8,1.02,-0.63,0.78
2025-03-27 16:53:26.974,-1.71,-0.81,-1.73,-1.2
2025-03-27 16:53:26.987,0.22,1.85,-1.29,0.52
2025-03-27 16:53:27.005,-0.64,-0.25,0.66,-1.67
2025-03-27 16:53:27.008,-0.51,-0.36,0.63,0.99
2025-03-27 16:53:27.021,0.56,0.62,1.27,1.22
2025-03-27 16:53:27.037,0.0,-0.0,-0.53,-1.1
2025-03-27 16:53:27.040,-0.92,1.24,-1.54,-0.56
2025-03-27 16:53:27.054,1.96,-1.74,-0.13,-0.34
2025-03-27 16:53:27.057,0.74,-1.57,0.12,0.07
2025-03-27 16:53:27.071,1.57,-0.69,1.44,-1.77
2025-03-27 16:53:27.074,-0.53,-1.95,0.57,0.01
2025-03-27 16:53:27.088,-0.82,-0.51,0.7,-1.98
2025-03-27 16:53:27.104,-0.65,-0.34,-1.23,-1.74
2025-03-27 16:53:27.108,1.82,1.22,-0.47,1.01
2025-03-27 16:53:27.121,0.78,1.56,-0.08,-1.95
2025-03-27 16:53:27.124,0.66,0.13,1.35,-1.86
