Timestamp,Q_w,Q_x,Q_y,Q_z
2025-03-27 17:58:28.686,1.0,0.02,-0.04,-0.01
2025-03-27 17:58:28.690,1.0,0.02,-0.04,-0.01
2025-03-27 17:58:28.694,1.0,0.02,-0.04,-0.01
2025-03-27 17:58:28.701,1.0,0.02,-0.04,-0.01
2025-03-27 17:58:28.718,1.0,0.02,-0.04,-0.01
2025-03-27 17:58:28.723,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:28.735,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:28.752,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:28.757,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:28.762,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:28.785,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:28.789,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:28.794,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:28.802,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:28.818,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:28.822,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:28.835,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:28.852,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:28.857,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:28.862,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:28.885,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:28.890,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:28.894,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:28.902,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:28.918,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:28.923,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:28.935,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:28.952,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:28.956,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:28.961,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:28.985,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:28.990,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:28.994,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:29.002,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:29.018,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:29.023,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:29.035,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:29.052,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:29.056,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:29.061,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:29.085,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:29.089,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:29.093,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:29.101,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:29.118,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:29.123,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:29.135,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:29.152,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:29.156,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:29.162,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:29.171,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:29.185,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:29.201,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:29.207,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:29.212,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:29.235,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:29.240,1.0,0.03,-0.04,-0.01
2025-03-27 17:58:29.244,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.253,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.268,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.272,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.285,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.302,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.306,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.319,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.322,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.335,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.352,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.357,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.369,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.372,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.385,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.402,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.406,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.419,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.422,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.435,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.452,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.456,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.469,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.473,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.485,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.502,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.506,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.518,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.523,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.535,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.552,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.556,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.568,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.572,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.585,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.602,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.606,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.618,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.623,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.636,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.653,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.658,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.663,1.0,0.04,-0.04,-0.01
2025-03-27 17:58:29.685,1.0,0.04,-0.04,-0.01
