Timestamp,Q_w,Q_x,Q_y,Q_z
2025-03-27 16:47:07.921,0.52,0.6,0.38,1.83
2025-03-27 16:47:07.926,0.87,1.58,-1.78,-1.09
2025-03-27 16:47:07.930,0.52,0.5,1.63,-0.45
2025-03-27 16:47:07.935,0.7,0.93,-0.19,0.43
2025-03-27 16:47:07.945,0.87,-1.85,-1.45,1.59
2025-03-27 16:47:07.962,0.7,0.03,-1.72,-1.63
2025-03-27 16:47:07.967,0.52,0.93,1.02,-0.8
2025-03-27 16:47:07.979,0.87,-1.44,-1.46,1.14
2025-03-27 16:47:07.996,0.7,1.55,0.48,0.58
2025-03-27 16:47:08.001,0.7,0.49,1.9,-0.39
2025-03-27 16:47:08.005,1.22,0.93,-0.4,-0.46
2025-03-27 16:47:08.016,1.05,1.58,-1.84,-0.83
2025-03-27 16:47:08.026,1.22,1.0,0.93,0.69
2025-03-27 16:47:08.037,1.22,-0.25,1.99,-1.62
2025-03-27 16:47:08.045,1.05,1.94,0.16,-0.71
2025-03-27 16:47:08.056,0.87,-1.99,1.42,-0.52
2025-03-27 16:47:08.079,1.22,0.99,-1.97,1.75
2025-03-27 16:47:08.083,0.87,1.54,-1.04,1.37
2025-03-27 16:47:08.088,0.87,-0.83,-1.17,-1.11
2025-03-27 16:47:08.096,0.87,1.43,-0.29,-0.65
2025-03-27 16:47:08.113,0.87,1.86,-1.28,1.16
2025-03-27 16:47:08.117,0.87,0.96,0.03,-1.44
2025-03-27 16:47:08.129,1.22,1.44,0.18,-0.73
2025-03-27 16:47:08.148,0.87,0.4,0.21,0.61
2025-03-27 16:47:08.153,0.87,-0.69,-1.88,0.28
2025-03-27 16:47:08.157,1.05,-1.82,-0.81,-1.51
2025-03-27 16:47:08.165,0.87,0.54,1.45,-0.53
2025-03-27 16:47:08.179,0.7,0.24,1.07,-1.62
2025-03-27 16:47:08.195,1.05,-1.79,1.19,0.85
2025-03-27 16:47:08.199,0.7,-1.73,0.47,0.87
2025-03-27 16:47:08.205,0.87,1.83,-1.62,-1.08
2025-03-27 16:47:08.229,0.7,-1.18,-1.84,-1.45
2025-03-27 16:47:08.233,0.7,1.99,1.18,1.56
2025-03-27 16:47:08.237,0.7,1.21,0.05,-1.64
2025-03-27 16:47:08.245,1.22,0.81,1.59,-1.05
2025-03-27 16:47:08.269,0.87,0.53,-0.13,-1.91
2025-03-27 16:47:08.273,0.87,0.71,-0.91,0.72
2025-03-27 16:47:08.278,0.87,-1.43,0.31,0.21
2025-03-27 16:47:08.285,0.52,1.81,-1.65,1.87
2025-03-27 16:47:08.296,0.87,-1.29,-0.56,-1.9
2025-03-27 16:47:08.312,1.05,1.66,-0.49,-1.31
2025-03-27 16:47:08.316,0.87,-0.25,1.03,-1.29
2025-03-27 16:47:08.329,0.87,1.53,0.59,0.93
2025-03-27 16:47:08.346,0.87,-0.18,0.6,-0.37
2025-03-27 16:47:08.350,0.87,-0.13,0.44,1.45
